,Loss_mae,Anomaly,Threshold_high,Threshold_low
2021-04-19 17:02:18.021767,0.031564087,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.021867,0.02507632,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.021967,0.008023177,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022067,0.029188788,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022167,0.030382711,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022267,0.020604135,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022367,0.025235523,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022467,0.028666612,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022567,0.025587615,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022667,0.028728712,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022767,0.026788607,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022867,0.026051363,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.022967,0.026393682,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023067,0.038758397,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023167,0.03508701,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023267,0.03661757,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023367,0.026808845,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023467,0.02398345,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023567,0.024989614,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023667,0.02885347,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023767,0.04456832,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023867,0.028500548,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.023967,0.027389934,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024067,0.0420727,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024167,0.0266538,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024267,0.023467166,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024367,0.029995687,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024467,0.018536916,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024567,0.012447469,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024667,0.021149322,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024767,0.03159181,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024867,0.03152167,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.024967,0.029659815,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025067,0.051019143,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025167,0.01684466,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025267,0.023341022,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025367,0.023753483,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025467,0.044003032,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025567,0.03629043,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025667,0.013903588,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025767,0.018939743,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025867,0.012159904,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.025967,0.016380219,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026067,0.019410353,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026167,0.029958537,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026267,0.045592293,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026367,0.016596047,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026467,0.026477754,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026567,0.047439456,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026667,0.015976353,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026767,0.016468657,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026867,0.025212582,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.026967,0.03447709,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027067,0.016597226,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027167,0.021036973,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027267,0.022249956,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027367,0.04931497,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027467,0.025049636,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027567,0.023024833,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027667,0.018922277,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027767,0.017221287,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027867,0.033044603,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.027967,0.02318868,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.028067,0.041798647,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.028167,0.02640796,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.028267,0.040896587,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.028367,0.03899363,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.028467,0.013410522,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.028567,0.04469682,,0.04609247166663408,0.013046356989070775
2021-04-19 17:02:18.028667,0.016433448,,0.04609247166663408,0.013046356989070775
