,Loss_mae,Anomaly,Threshold_high,Threshold_low
2021-05-14 12:31:17.954153,0.019930387,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954253,0.038691904,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954353,0.022498913,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954453,0.006359756,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954553,0.029495483,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954653,0.027998753,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954753,0.026321182,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954853,0.01853807,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.954953,0.010944387,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955053,0.016563676,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955153,0.024565458,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955253,0.025990617,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955353,0.015083644,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955453,0.02421362,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955553,0.010826115,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955653,0.017925784,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955753,0.04089072,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955853,0.043054752,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.955953,0.025882667,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.956053,0.035146438,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.956153,0.01729285,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.956253,0.041754518,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.956353,0.02529477,,0.0430736118927598,0.008619323652237658
2021-05-14 12:31:17.956453,0.022494478,,0.0430736118927598,0.008619323652237658
