,Loss_mae,Anomaly,Threshold_high,Threshold_low
2021-04-19 17:05:47.727063,0.031564087,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727163,0.02507632,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727263,0.008023177,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727363,0.029188788,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727463,0.030382711,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727563,0.020604135,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727663,0.025235523,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727763,0.028666612,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727863,0.025587615,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.727963,0.028728712,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728063,0.026788607,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728163,0.026051363,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728263,0.026393682,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728363,0.038758397,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728463,0.03508701,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728563,0.03661757,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728663,0.026808845,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728763,0.02398345,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728863,0.024989614,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.728963,0.02885347,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729063,0.04456832,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729163,0.028500548,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729263,0.027389934,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729363,0.0420727,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729463,0.0266538,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729563,0.023467166,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729663,0.029995687,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729763,0.018536916,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729863,0.012447469,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.729963,0.021149322,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730063,0.03159181,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730163,0.03152167,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730263,0.029659815,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730363,0.051019143,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730463,0.01684466,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730563,0.023341022,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730663,0.023753483,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730763,0.044003032,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730863,0.03629043,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.730963,0.013903588,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731063,0.018939743,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731163,0.012159904,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731263,0.016380219,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731363,0.019410353,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731463,0.029958537,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731563,0.045592293,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731663,0.016596047,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731763,0.026477754,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731863,0.047439456,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.731963,0.015976353,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.732063,0.016468657,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.732163,0.025212582,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.732263,0.03447709,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.732363,0.016597226,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.732463,0.021036973,,0.04609247166663408,0.013046356989070775
2021-04-19 17:05:47.732563,0.022249956,,0.04609247166663408,0.013046356989070775
